brand,key,name,subhead,description,rating,rating_count,ingredients
talenti,4_talenti,BLACK RASPBERRY VANILLA PARFAIT,,"This Layer was inspired by one of our favorite desserts â€“ parfaits. Itâ€™s well-balanced and has a warm and satisfying taste that we are obsessed with. We start with Black Raspberry gelato which is crafted with black raspberry puree that comes from a farm in the Pacific Northwest. Next, we add oat crisps (which are similar to a crunchy oatmeal cookie) and a third layer of Blueberry sauce which is made from all-American blueberries. Finally we add a fourth layer of vanilla gelato and a fifth layer of oat crisps. We think this Black Raspberry Vanilla Parfait is the perfect dessert!",4.5,65,"MILK, SUGAR, CREAM, BLACK RASPBERRY PUREE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, WATER, TAPIOCA SYRUP, BROWN SUGAR, BLUEBERRIES, DEXTROSE, NATURAL FLAVOR, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, VANILLA EXTRACT, PECTIN, RED CABBAGE JUICE CONCENTRATE (FOR COLOR), SALT"
talenti,5_talenti,CARAMEL APPLE PIE GELATO,,"We start by steeping real cinnamon sticks in fresh milk and cream to make our delectable cinnamon gelato, then blend in bits of flaky piecrust, apple pieces, and a caramel swirl to create this one-of-a-kind Caramel Apple Pie gelato. Our methods might be Italian, but this recipe clearly leans American. This is special batch gelato, meaning itâ€™s only available for a few months when itâ€™s in season!",4.8,115,"MILK, SUGAR, CREAM, DEXTROSE, SKIM MILK, WHEAT FLOUR, CINNAMON, DRIED APPLES, CORN SYRUP, VANILLA EXTRACT, CAROB GUM, COCONUT OIL, BAKING SODA, EGGS, SALT"
talenti,6_talenti,CARAMEL COOKIE CRUNCH GELATO,,"This is one of our best-selling flavors that people canâ€™t get enough of (and we donâ€™t blame them)! In our Caramel Cookie Crunch gelato recipe, we blend chocolate cookies into our delicious sweet cream gelato, then add a swirl of our one-of-a-kind dulce de leche. This caramelly combo results in one of our finest flavors to-date that will keep you coming back for more.",4.2,334,"MILK, SUGAR, CREAM, SKIM MILK, COCONUT, PALM AND SOYBEAN OILS, DEXTROSE, COCOA (PROCESSED WITH ALKALI), ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CORN SYRUP, SUNFLOWER LECITHIN, CAROB BEAN GUM, VANILLA EXTRACT, GUAR GUM, BAKING SODA, DRIED CANE SYRUP, COCOA, SOY LECITHIN, NATURAL FLAVOR, CORN STARCH, SALT"
talenti,7_talenti,CARIBBEAN COCONUT GELATO,,"Fresh milk, cream, sugar and vanilla come together with tender coconut sourced from the Philippinesâ€”which is nowhere near the Caribbean. Just go with us on this one because geographical discrepancies taste amazing.",4.5,112,"MILK, SUGAR, CREAM, COCONUT CONCENTRATE, COCONUT, DEXTROSE, CAROB GUM, VANILLA EXTRACT, SALT"
talenti,8_talenti,CHOCOLATE CHERRY CHEESECAKE,,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,"MILK, SUGAR, CREAM CHEESE (CREAM, MILK, CHEESE CULTURE, SALT, GUAR GUM, CAROB BEAN GUM, XANTHAN GUM), CREAM, CHOCOLATE, EGG YOLKS AND EGG WHITES, WHEAT FLOUR, WATER, DEXTROSE, CHERRY PUREE, CHERRY JUICE CONCENTRATE, COCONUT OIL, MILK FAT, COCOA BUTTER, WHEAT BRAN, LEMON JUICE CONCENTRATE, CHOCOLATE PROCESSED WITH ALKALI, NATURAL FLAVOR, HONEY, VANILLA EXTRACT, CAROB BEAN GUM, SOY LECITHIN, BAKING SODA, SALT, WHEAT GERM"
talenti,9_talenti,CHOCOLATE CHIP COOKIE DOUGH GELATO,,"We begin with our vanilla gelato, add chocolate chip cookie dough pieces, then finish with bonus swirls of fudge, resulting in this gelato thatâ€™s a nostalgic blend of child and adulthood.",2.8,104,"MILK, SUGAR, CREAM, WHEAT FLOUR, DEXTROSE, SKIM MILK, CHOCOLATE LIQUOR, VANILLA EXTRACT, EGGS, COCOA (PROCESSED WITH ALKALI), MOLASSES, SOYBEAN OIL, CAROB BEAN GUM, RICE FLOUR, NATURAL FLAVOR, SALT, COCOA BUTTER, LEMON PEEL, SOY LECITHIN"
talenti,10_talenti,CHOCOLATE PEANUT BUTTER CUP GELATO,,"Milk chocolate gelato shares the stage with peanut butter and mini peanut butter cups to create our chocolate peanut butter cup gelato. Best-tasting party ever? Weâ€™d say â€œyes,â€ but our mouths are full.",4.4,77,"MILK, SUGAR, PEANUTS, CREAM, EGG AND EGG YOLK, DEXTROSE, COCONUT OIL, CHOCOLATE, COCOA (PROCESSED WITH ALKALI), COCOA BUTTER, SKIM MILK, SALT, CAROB BEAN GUM, SOY LECITHIN, NATURAL FLAVOR, COCOA, VANILLA EXTRACT"
talenti,11_talenti,COCONUT ALMOND CHOCOLATE GELATO,,"This flavor is like if Caribbean Coconut Talenti took its best friends on vacation. Coconut shreds, semi-sweet chocolatey flakes, and salted roasted almonds make quite a party.",4.8,82,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), ALMONDS, COCONUT CONCENTRATE, COCONUT, DEXTROSE, COCONUT AND SOYBEAN AND SUNFLOWER OILS, SALT, CAROB BEAN GUM, SOY LECITHIN, VANILLA EXTRACT, NATURAL FLAVOR"
talenti,12_talenti,COCONUT CHOCOLATE COOKIE,,,4.3,29,"WATER, SUGAR, DESICCATED COCONUT, COCONUT OIL, WHEAT FLOUR, DEXTROSE, COCOA PROCESSED WITH ALKALI, ROLLED OATS, CHOCOLATE LIQUOR, BROWN SUGAR, CANOLA OIL, CAROB BEAN GUM, NATURAL FLAVOR, SEA SALT, SUNFLOWER LECITHIN, PECTIN, GUAR GUM, BAKING SODA, SALT, SOY LECITHIN"
talenti,13_talenti,COFFEE CHOCOLATE CHIP GELATO,,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,"MILK, SUGAR, EGG YOLK AND EGG, CREAM, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COFFEE, COCONUT OIL, CAROB GUM, SOYBEAN OIL, NATURAL FLAVOR, SOY LECITHIN"
talenti,14_talenti,COFFEE COOKIE CRUMBLE,,"Inspired by an affogato, Coffee Cookie Crumble, is a coffee loverâ€™s dream. We began with cold brew gelato made with fair trade Brazilian and Colombian coffee beans and sprinkled in dark chocolate chunks. From there, we added vanilla gelato, a chocolate coffee sauce and finally traditional Italian Amaretti Cookies for a unique Talenti twist.",4.4,26,"MILK, SUGARâ€ , CREAM, CHOCOLATE, EGG YOLKS, WATER, WHEAT FLOUR, CORN SYRUPâ€ , SKIM MILK, DEXTROSEâ€ , COCOA (PROCESSED WITH ALKALI), PALM OIL, NATURAL FLAVOR, MILK FAT, COFFEE, COCOA BUTTER, VANILLA EXTRACT, EGG WHITES, SOY LECITHIN, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), SUNFLOWER LECITHIN, PECTIN, LEMON JUICE CONCENTRATE, MOLASSESâ€ , BAKING SODA, SALT, GUAR GUM, LEMON PEEL"
talenti,15_talenti,COLD BREW COFFEE SORBETTO,,"Our Cold Brew Coffee Sorbetto is created by perfectly blending fair-trade Brazilian and Colombian cold brew coffee with everything but the milk. If this sorbetto was a coffee, weâ€™d call it a South Americano.",4.5,131,"WATER, SUGAR, EGG YOLKS AND EGG WHITES, COCONUT OIL, ALMONDS, COFFEE EXTRACT CONCENTRATE, DEXTROSE, CAROB BEAN GUM,VANILLA EXTRACT"
talenti,16_talenti,DARK CHOCOLATE CHERRY,,"This Layer was inspired by a cherry cordial and features the perfect pairing of dark chocolate and black cherry. We started with our Double Dark Gelato which features sophisticated hints of vermouth. Followed by chocolate flakes, a black cherry sauce, more Double Dark Gelato and a fifth layer of fudge truffles, this refined flavor is sure to please a crowd.",4.2,48,"MILK, SUGAR, CREAM, EGG YOLKS AND EGG WHITES, CHOCOLATE, COCOA PROCESSED WITH ALKALI, COCONUT OIL, DEXTROSE, WATER, CHERRY PUREE, CANOLA OIL, VERMOUTH, CHERRY JUICE CONCENTRATE, MILK FAT, COCOA BUTTER, WHEY, LEMON JUICE CONCENTRATE, VANILLA EXTRACT, CHOCOLATE PROCESSED WITH ALKALI, CAROB BEAN GUM, COCOA, SOY LECITHIN, SALT, NATURAL FLAVOR"
talenti,17_talenti,DARK CHOCOLATE SORBETTO,,Recipe #59,4.2,41,"WATER, SUGAR, COCOA PROCESSED WITH ALKALI, DEXTROSE, COCONUT OIL, EGG YOLKS, EGG WHITES, CHOCOLATE LIQUOR, CAROB BEAN GUM, SEA SALT, NATURAL FLAVOR, PECTIN"
talenti,18_talenti,DOUBLE DARK CHOCOLATE GELATO,,Our Double Dark Chocolate gelato is blended with semisweet chocolate morsels and just a dash of vermouth. Is it possible to have a crush on a frozen dessert?,4.3,50,"MILK, SUGAR, CREAM, CHOCOLATE, EGG AND EGG YOLK, DEXTROSE, COCOA (PROCESSED WITH ALKALI), VERMOUTH, MILK FAT, COCOA BUTTER, CAROB GUM, CHOCOLATE (PROCESSED WITH ALKALI), SOY LECITHIN, VANILLA EXTRACT"
talenti,19_talenti,FUDGE BROWNIE GELATO,,"Fudge Brownie gelato. Real, gooey, perfect brownies blended into our dark chocolate gelato. And we added a swirl of rich, dark fudge because we clearly wanted to go all in on this pint.",4.7,34,"MILK, SUGAR, CREAM, EGG AND EGG YOLK, CHOCOLATE, DEXTROSE, COCOA (PROCESSED WITH ALKALI), WHEAT FLOUR, PALM OIL, SKIM MILK, FRUCTOSE, BROWN SUGAR, CAROB GUM, COCOA, SOYBEAN OIL, SALT, NATURAL FLAVOR, SOY LECITHIN, CORN STARCH"
talenti,20_talenti,HAZELNUT CHOCOLATE CHIP GELATO,,"Hazelnut combines with chocolatey chips and roasted hazelnut pieces to create this Clearly Talenti take on a classic. Hazelnut Chocolate Chip gelato: the clear choice if youâ€™re sweet and nutty, and looking for your gelato doppelgÃ¤nger.",4.3,72,"MILK, SUGAR, CREAM, HAZELNUTS, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, XANTHAN GUM, SOY LECITHIN"
talenti,21_talenti,KEY LIME PIE GELATO,,"Real key lime puree provides a bold kick in this tangy, creamy Key Lime Pie gelato that combines with graham cracker swirls and pieces to create this pie-disguised-as-gelato that even a true Floridian could get behind. This is special batch gelato, meaning itâ€™s only available for a few months when itâ€™s in season!",3.6,208,"MILK, SUGAR, CREAM, DEXTROSE, WHEAT FLOUR, COTTONSEED OIL, WHOLE WHEAT GRAHAM FLOUR, COCONUT OIL, CANOLA OIL, CAROB GUM, VANILLA EXTRACT, PALM AND PALM KERNEL OIL, WHEAT BRAN, HONEY, NATURAL FLAVOR, SALT, MOLASSES, SOY LECITHIN, WHEAT GERM, CINNAMON"
talenti,22_talenti,LEMON BERRY PIE,,"Inspired by a classic summer dessert, this Layer pairs sweet and tart lemon gelato, all-American blueberries with pie crust pieces and graham cracker cookies for double the pie! We steeped lemon zest in fresh cream, milk and sugar to create a perfect lemon gelato.",4.2,31,"MILK, SUGARâ€ , CREAM, LEMON JUICE, WHEAT FLOUR, TAPIOCA SYRUP, WATER, COCONUT OIL, BLUEBERRIES, DEXTROSEâ€ , EGG YOLKS, PALM OIL, NATURAL FLAVOR, WHEAT BRAN, WHOLE EGG, CAROB BEAN GUM, GUAR GUM, SALT, BAKING SODA, LEMON PEEL, WHEAT GERM, SOY LECITHIN, PECTIN, RED CABBAGE JUICE (COLOR)"
talenti,23_talenti,MADAGASCAN VANILLA BEAN GELATO,,"Fresh milk, sugar and cream are slow cooked and the finest vanilla beans are imported from Madagascar to create a rich, one-of-a-kind taste thatâ€™s anything but plain vanilla.",3.9,198,"MILK, SUGAR, CREAM, DEXTROSE, VANILLA EXTRACT, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, NATURAL FLAVOR, LEMON PEEL"
talenti,24_talenti,MEDITERRANEAN MINT GELATO,,Our Mediterranean Mint gelato uses real mint leaves steeped for 45 full minutes to get the perfect mint taste that is only amplified by the bittersweet chocolate flecks found throughout this iconic pint.,4.7,324,"MILK, SUGAR, CREAM, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, SUNFLOWER LECITHIN, CAROB BEAN GUM, NATURAL FLAVOR, GUAR GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, SOY LECITHIN, MINT LEAF EXTRACTIVES"
talenti,25_talenti,MINT FUDGE COOKIE,,"In this Layer, our Mediterranean Mint Gelato is the star of the show. So, of course, we began with our Mediterranean Mint Gelato made with fresh mint leaves. We used chocolatey cookies for an extra crunch in our second layer and swirled in a third layer of fudge sauce. Next, we used even more Mediterranean Mint Gelato in the fourth layer and finished with chocolate cookie pieces in the final layer.",4.7,52,"MILK, SUGAR, CREAM, COCONUT OIL, WHEAT FLOUR, COCOA PROCESSED WITH ALKALI, SKIM MILK, WATER, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON,THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, CHOCOLATE, CANOLA OIL, PALM OIL AND SOYBEAN OIL, BUTTER (CREAM, SALT), NATURAL FLAVOR, SUNFLOWER LECITHIN, SOY LECITHIN, CAROB BEAN GUM, DRIED CANE SYRUP, COCOA, GUAR GUM, BAKING SODA, SALT, CORN STARCH, VANILLA EXTRACT, MINT LEAF EXTRACTIVES"
talenti,26_talenti,OLD WORLD EGGNOG GELATO,,"Made with fresh milk, sugar, cream, egg yolks, pure vanilla extract, and nutmeg, our Old World Eggnog gelato recipe proves that, eggnog is meant to be eaten with a spoon.",4.6,33,"MILK, SUGAR, CREAM, DEXTROSE, EGG YOLKS, CAROB GUM, VANILLA EXTRACT, NUTMEG, NATURAL FLAVOR"
talenti,27_talenti,ORGANIC BROWN BUTTER CARAMEL,,"Hereâ€™s a nutty, brown buttery idea. Organic caramel gelato, plus brown butter caramel (with a nutty cooked note to it), plus brown butter caramel swirls, plus a spoon, plus you. Let us know if that works for you.",4.5,20,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC BUTTER (CREAM, SALT). ORGANIC GLUCOSE SYRUP, ORGANIC EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CARAMELIZED SUGAR (ORGANIC CANE SUGAR, WATER), BAKING SODA, PECTIN, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, SEA SALT"
talenti,28_talenti,ORGANIC CHOCOLATE MOUSSE GELATO,,"Donâ€™t mousse out on this. Our Organic Chocolate Mousse gelato features organic dark chocolate gelato, is swirled with fudge, and is whipped to perfection. Itâ€™s handcrafted flavor at itâ€™s finestâ€”and fluffiest.",4.3,13,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC EGG WHITES AND EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CHOCOLATE, ORGANIC COCOA PROCESSED WITH ALKALI, WATER, ORGANIC BUTTER (ORGANIC CREAM, SALT), ORGANIC CAROB BEAN GUM, ORGANIC BLACK COCOA PROCESSED WITH ALKALI"
talenti,29_talenti,ORGANIC GINGER MATCHA GELATO,,"We love this flavor so matcha, we traveled all the way to Japan for it. Dive spoon first into the taste of green tea and organic ginger steeped in organic cream, blended with Japanese matcha. No passport needed.",4.7,21,"ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, ORGANIC GINGER, ORGANIC MATCHA GREEN TEA, ORGANIC GREEN TEA, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, ORGANIC LEMON JUICE CONCENTRATE"
talenti,30_talenti,ORGANIC OAK-AGED VANILLA GELATO,,"Some things get better with age. Like our new Organic Oak-Aged Vanilla gelato, the mature, more sophisticated cousin of our classic Madagascan Vanilla. Itâ€™s an elevated gelato crafted with Organic bourbon Vanilla and hints of oak. Itâ€™s a taste youâ€™ll want to take your time withâ€”but might not be able to.",4.8,19,"INGREDIENTS: ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, OAKWOOD EXTRACT, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT"
talenti,31_talenti,PACIFIC COAST PISTACHIO GELATO,,,4.5,201,"MILK, SUGAR, CREAM, PISTACHIOS, DEXTROSE, CAROB BEAN GUM, NATURAL FLAVOR, VANILLA EXTRACT"
talenti,32_talenti,PEANUT BUTTER FUDGE SORBETTO,,"Our rich, creamy, vegan Peanut Butter Fudge sorbetto features a decadent swirl of dairy-free fudge. Donâ€™t be surprised if you find yourself asking â€œHow did my peanut butter find its way to the freezer? And how does it taste this good?â€",4.7,77,"WATER, PEANUTS, SUGAR, DEXTROSE, SALT, COCOA PROCESSED WITH ALKALI, CORN SYRUP, COCONUT OIL, CHOCOLATE, CORN STARCH, SEA SALT, VANILLA EXTRACT, CAROB BEAN GUM, GUAR GUM, XANTHAN GUM"
talenti,33_talenti,PEANUT BUTTER VANILLA FUDGE,,"Our Peanut Butter Vanilla Fudge layer started with a decadent peanut butter gelato that is made with real salted peanut butter, (ground peanuts and salt) followed by fair trade peanut butter cups. Next, we added a fudge sauce, a vanilla gelato and finished with peanut butter cookie pieces.",4.6,38,"MILK, SUGAR, CREAM, PEANUTS, COCONUT OIL, WHEAT FLOUR, SKIM MILK, WATER, COCOA PROCESSED WITH ALKALI, BUTTER (CREAM, SALT), CHOCOLATE, DEXTROSE, PEANUT OIL, BROWN SUGAR, EGGS, NATURAL FLAVOR, SALT, SUNFLOWER LECITHIN, VANILLA EXTRACT, CAROB BEAN GUM, COCOA, BAKING SODA, GUAR GUM, SOY LECITHIN"
talenti,34_talenti,PEPPERMINT BARK GELATO,,A white chocolate peppermint gelato and semisweet chocolatey flakes combine for our Peppermint Bark gelato that tastes like winter in a pint.,4.4,71,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), DEXTROSE, COCOA BUTTER, COCONUT AND SOYBEAN OIL, VANILLA EXTRACT, CAROB GUM, SOY LECITHIN, NATURAL FLAVOR"
talenti,35_talenti,PUMPKIN PIE,,"Pumpkin Pie Layers is the ultimate holiday dessert in jar! We began with an indulgent layer of pumpkin gelato, followed by a layer of pie crust pieces. We then added a layer of rich brown sugar sauce (the same one we used in our original pumpkin pie flavor). And lastly, another layer of pumpkin gelato then more pie crust pieces!",4.6,63,"MILK, SUGARâ€ , CREAM, WHEAT FLOUR, PUMPKIN, WATER, BUTTER, BROWN SUGARâ€ , COCONUT OIL, DEXTROSEâ€ , TAPIOCA STARCH, EGG, SUNFLOWER LECITHIN, CINNAMON, NATURAL FLAVOR, CAROB BEAN GUM, SALT, CARROT POWDER (COLOR), NUTMEG, GUAR GUM, VANILLA EXTRACT"
talenti,36_talenti,RASPBERRY CHEESECAKE GELATO,,We blend real cream cheese with graham cracker crust pieces and a raspberry swirl to create our Raspberry Cheesecake gelato. Itâ€™s the perfect choice when youâ€™re looking to order a la mode but donâ€™t want the cake half of the equation.,3.9,76,"MILK, SUGAR, CREAM, CREAM CHEESE (MILK, CREAM, CHEESE CULTURE, SALT, CAROB GUM, GUAR GUM, XANTHAN GUM), CORN SYRUP, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THAIMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), BALSAMIC VINEGAR (RED WINE VINEGAR, GRAPE MUST), EGG, WHOLE WHEAT GRAHAM FLOUR, RASPBERRY PUREE, VANILLA EXTRACT, CAROB GUM, MODIFIED CORN STARCH, PALM OIL, BROWN SUGAR, NATURAL FLAVOR, COLOR ADDED, CARRAGEENAN, HONEY, SALT, SOY LECITHIN"
talenti,37_talenti,ROMAN RASPBERRY SORBETTO,,"Packed with raspberries, this non-dairy, vegan sorbetto is intensely flavorful. With hints of lemon, itâ€™s the perfect balance of tang and sweetness.",4.7,161,"RASPBERRIES, WATER, SUGAR, DEXTROSE, LEMON JUICE, CAROB BEAN GUM"
talenti,38_talenti,SALTED CARAMEL TRUFFLE,,,4.7,160,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT"
talenti,39_talenti,SEA SALT CARAMEL GELATO,,,4.1,146,"MILK, SKIM MILK, SUGAR, CREAM, EGG YOLK AND WHOLE EGG, CORN SYRUP, COCONUT OIL, DEXTROSE, COCOA (PROCESSED WITH ALKALI), SEA SALT, CAROB BEAN GUM, VANILLA EXTRACT, SOY LECITHIN, NATURAL FLAVOR"
talenti,40_talenti,SOUTHERN BUTTER PECAN GELATO,,"Roasted pecans coated in butter and a dulce de leche swirl give our Southern Butter Pecan gelato its premium taste. Best enjoyed on rocking chair, on a porch, with a ceiling fan.",4.2,125,"MILK, SUGAR, CREAM, PECANS, EGG YOLK AND EGG, DEXTROSE, SKIM MILK, MOLASSES, CORN SYRUP, CAROB BEAN GUM, COTTONSEED OIL, VANILLA EXTRACT, SALT, NATURAL FLAVOR, SEA SALT"
talenti,41_talenti,STRAWBERRY HIBISCUS SORBETTO,,"Sweet strawberries and real hibiscus flowers are blended together for a perfectly sweet and tart dairy-free sorbetto. There is Â¼ cup of real strawberries in each serving! For a pop of color, we finish with a beautiful hibiscus swirl to complete this delicious refreshing sorbetto.",4.4,14,"WATER, STRAWBERRIES, SUGAR, DEXTROSE, CORN SYRUP, LEMON JUICE, HIBISCUS POWDER, HIBISCUS FLOWER, CAROB BEAN GUM, LIME JUICE CONCENTRATE, PECTIN, VEGETABLE JUICE (FOR COLOR)"
talenti,42_talenti,VANILLA BLUEBERRY CRUMBLE GELATO,,"Our Vanilla Blueberry Crumble gelato starts with our vanilla bean gelato and is combined with a real blueberry sauce and brown sugar covered oat crumbles. Itâ€™s like eating a delicious, crispy baked dessert a la mode, all at once.",3.9,70,"MILK, SUGAR, CREAM, TAPIOCA SYRUP, DEXTROSE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, BLUEBERRIES, VANILLA EXTRACT, BROWN SUGAR, NATURAL FLAVOR, CAROB BEAN GUM, VANILLA BEANS, PECTIN, GUAR GUM, COLOR ADDED, SALT, CITRIC ACID, LEMON PEEL"
talenti,43_talenti,VANILLA CARAMEL SWIRL GELATO,,"Our Vanilla Caramel Swirl gelato is our simple vanilla bean gelato combined with our rich dulce de leche. It begs the question, â€œWhere have you been all my life?â€",3.6,38,"MILK, SUGAR, CREAM, SKIM MILK, DEXTROSE, VANILLA EXTRACT, CORN SYRUP, CAROB GUM, NATURAL FLAVOR, LEMON PEEL, VANILLA BEANS"
talenti,44_talenti,VANILLA FUDGE COOKIE,,"Vanilla Fudge Cookie features two of our iconic gelato flavors! We started with our Talenti Double Dark Gelato on top, then created a layer of chocolate cookie chunks, followed by a fudge sauce. Next, we mixed in our Madagascan Vanilla Bean Gelato and finally, a fifth layer of chocolatey waffle cones to add a savory and sweet crunch.",4.3,114,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT"
breyers,0_breyers,Natural Vanilla,,"Our Original Vanilla Ice Cream. The way vanilla should taste! BreyersÂ® Natural Vanilla is made with fresh cream, sugar, milk, and Rainforest Alliance Certified vanilla beans. Made with non-GMO sourced ingredients. Its distinctive taste brings out the natural goodness of your favorite fresh fruit desserts, like classic Apple Pie a la Mode or Peach Cobbler.

When William Breyer started his small ice cream business in Philadelphia in 1866, he based his recipes around simple and pure ingredients. BreyersÂ® Natural Vanilla ice cream today still holds true to his ideals. What could be simpler than using ingredients like fresh cream, sugar, and milk? To make things even sweeter, the milk and cream are 100% Grade A and come from American cows not treated with artificial growth hormones*. We partner with our farmers all over America because milk and fresh cream are so important in one of our most popular ice cream flavors and the taste you love. We believe that the quality of our ingredients makes the most delicious vanilla ice cream.

Do you see those specks? Those are real vanilla beans. That heavenly vanilla in Natural Vanilla is also 100% sustainably sourced, so you can enjoy it even more, knowing that youâ€™re supporting farmers and their families in Madagascar through our partnership with the Rainforest Alliance. We believe that the quality of our ingredients makes the most delicious vanilla ice cream.

Try BreyersÂ® Natural Vanilla yourself and see if those vanilla specks and refreshing milk and cream can scoop up some smiles in your family. Want to give your dessert a twist? Check out our recipes at for fun and easy ideas!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows.",4.1,467,"MILK, CREAM, SUGAR, VEGETABLE GUM (TARA), NATURAL FLAVOR"
breyers,1_breyers,Homemade Vanilla,,"BreyersÂ® Homemade Vanilla ice cream is thick and smooth like it was just churned. Itâ€™s how homemade should taste, which makes it the perfect pairing to your favorite homemade treats. Try it with any one of our favorite recipes, like Rice Cereal Treat Ice Cream Sandwiches, Chocolate Chip Ice Cream Pies, or even a Banana Split Ice Cream Cake! Check out for more ideas!

Part of how we make BreyersÂ® Homemade Vanilla so good is the high quality ingredients that we put in. We start with 100% Grade A milk and cream from American cows not treated with artificial growth hormones*. We partner with our farmers all over the U.S. because milk and fresh cream are so important in our ice cream flavors and the taste you love. We pledge to use only flavors and colors from natural sources, and sustainably farmed fruit and vanilla.

Give it a try and leave us a review at or follow us @Breyers on Instagram!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows. BreyersÂ® Homemade Vanilla ice cream is thick and smooth like it was just churned.",4.4,98,"MILK, CREAM, SUGAR, CORN SYRUP, WHEY, EGG YOLKS, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, SALT, NATURAL FLAVOR, ANNATTO (FOR COLOR)"
